symbol,underlying,asset_class,expiry,strike,type,bid,ask,last,mark,volume,open_interest,contract_size,underlying_ccy,quote_ccy,is_inverse,iv,asof_utc,spot
AAPL250912C00232500,AAPL,equity,2025-09-12 00:00:00+00:00,232.5,C,7.9,8.2,7.84,,3582.0,3508.0,100.0,USD,USD,False,0.26734131103515624,2025-09-06 05:41:00.411460+00:00,239.69
AAPL250912C00235000,AAPL,equity,2025-09-12 00:00:00+00:00,235.0,C,5.95,6.1,6.03,,13607.0,22847.0,100.0,USD,USD,False,0.2461012890625,2025-09-06 05:41:00.411460+00:00,239.69
AAPL250912C00237500,AAPL,equity,2025-09-12 00:00:00+00:00,237.5,C,4.15,4.3,4.16,,10150.0,7185.0,100.0,USD,USD,False,0.2337723107910156,2025-09-06 05:41:00.411460+00:00,239.69
AAPL250912C00240000,AAPL,equity,2025-09-12 00:00:00+00:00,240.0,C,2.72,2.79,2.75,,50907.0,39019.0,100.0,USD,USD,False,0.22205367797851558,2025-09-06 05:41:00.411460+00:00,239.69
AAPL250912C00242500,AAPL,equity,2025-09-12 00:00:00+00:00,242.5,C,1.66,1.69,1.63,,28431.0,8356.0,100.0,USD,USD,False,0.2161943615722656,2025-09-06 05:41:00.411460+00:00,239.69
AAPL250912C00245000,AAPL,equity,2025-09-12 00:00:00+00:00,245.0,C,0.93,0.95,0.95,,31366.0,19695.0,100.0,USD,USD,False,0.21314263427734376,2025-09-06 05:41:00.411460+00:00,239.69
AAPL250912C00247500,AAPL,equity,2025-09-12 00:00:00+00:00,247.5,C,0.5,0.53,0.52,,7354.0,8070.0,100.0,USD,USD,False,0.21631643066406248,2025-09-06 05:41:00.411460+00:00,239.69
AAPL250912C00250000,AAPL,equity,2025-09-12 00:00:00+00:00,250.0,C,0.28,0.3,0.3,,20992.0,17604.0,100.0,USD,USD,False,0.22315229980468748,2025-09-06 05:41:00.411460+00:00,239.69
AAPL250912C00252500,AAPL,equity,2025-09-12 00:00:00+00:00,252.5,C,0.16,0.17,0.17,,2064.0,1563.0,100.0,USD,USD,False,0.2304764453125,2025-09-06 05:41:00.411460+00:00,239.69
AAPL250912C00255000,AAPL,equity,2025-09-12 00:00:00+00:00,255.0,C,0.1,0.11,0.11,,6991.0,9960.0,100.0,USD,USD,False,0.24414818359375,2025-09-06 05:41:00.411460+00:00,239.69
AAPL250912C00260000,AAPL,equity,2025-09-12 00:00:00+00:00,260.0,C,0.05,0.06,0.05,,2329.0,2744.0,100.0,USD,USD,False,0.27735097656249996,2025-09-06 05:41:00.411460+00:00,239.69
AAPL250912C00265000,AAPL,equity,2025-09-12 00:00:00+00:00,265.0,C,0.03,0.04,0.04,,818.0,5689.0,100.0,USD,USD,False,0.31445998046874996,2025-09-06 05:41:00.411460+00:00,239.69
AAPL250912C00270000,AAPL,equity,2025-09-12 00:00:00+00:00,270.0,C,0.01,0.02,0.01,,440.0,3080.0,100.0,USD,USD,False,0.335944140625,2025-09-06 05:41:00.411460+00:00,239.69
AAPL250912C00275000,AAPL,equity,2025-09-12 00:00:00+00:00,275.0,C,0.01,0.02,0.02,,82.0,1074.0,100.0,USD,USD,False,0.38281867187499996,2025-09-06 05:41:00.411460+00:00,239.69
AAPL250912C00280000,AAPL,equity,2025-09-12 00:00:00+00:00,280.0,C,0.0,0.01,0.01,,1355.0,1521.0,100.0,USD,USD,False,0.398443515625,2025-09-06 05:41:00.411460+00:00,239.69
AAPL250912C00285000,AAPL,equity,2025-09-12 00:00:00+00:00,285.0,C,0.0,0.01,0.01,,128.0,2301.0,100.0,USD,USD,False,0.437505625,2025-09-06 05:41:00.411460+00:00,239.69
AAPL250912C00290000,AAPL,equity,2025-09-12 00:00:00+00:00,290.0,C,0.0,0.01,0.01,,5.0,317.0,100.0,USD,USD,False,0.476567734375,2025-09-06 05:41:00.411460+00:00,239.69
AAPL250912C00295000,AAPL,equity,2025-09-12 00:00:00+00:00,295.0,C,0.0,0.01,0.01,,2.0,127.0,100.0,USD,USD,False,0.51562984375,2025-09-06 05:41:00.411460+00:00,239.69
AAPL250912C00300000,AAPL,equity,2025-09-12 00:00:00+00:00,300.0,C,0.0,0.01,0.01,,5.0,1347.0,100.0,USD,USD,False,0.51562984375,2025-09-06 05:41:00.411460+00:00,239.69
AAPL250912C00305000,AAPL,equity,2025-09-12 00:00:00+00:00,305.0,C,0.0,0.01,0.01,,1.0,23.0,100.0,USD,USD,False,0.5625043750000001,2025-09-06 05:41:00.411460+00:00,239.69
AAPL250912C00310000,AAPL,equity,2025-09-12 00:00:00+00:00,310.0,C,0.0,0.03,0.01,,4.0,15.0,100.0,USD,USD,False,0.648441015625,2025-09-06 05:41:00.411460+00:00,239.69
AAPL250912C00315000,AAPL,equity,2025-09-12 00:00:00+00:00,315.0,C,0.0,0.01,0.01,,1.0,21.0,100.0,USD,USD,False,0.6250037500000001,2025-09-06 05:41:00.411460+00:00,239.69
AAPL250912C00320000,AAPL,equity,2025-09-12 00:00:00+00:00,320.0,C,0.0,0.01,0.01,,100.0,6.0,100.0,USD,USD,False,0.6562534375000001,2025-09-06 05:41:00.411460+00:00,239.69
AAPL250912C00325000,AAPL,equity,2025-09-12 00:00:00+00:00,325.0,C,0.0,0.01,0.01,,28.0,715.0,100.0,USD,USD,False,0.6875031250000001,2025-09-06 05:41:00.411460+00:00,239.69
AAPL250912P00130000,AAPL,equity,2025-09-12 00:00:00+00:00,130.0,P,0.0,0.01,0.01,,1.0,9.0,100.0,USD,USD,False,1.3750031249999999,2025-09-06 05:41:00.411460+00:00,239.69
AAPL250912P00135000,AAPL,equity,2025-09-12 00:00:00+00:00,135.0,P,0.0,0.01,0.01,,3.0,352.0,100.0,USD,USD,False,1.2812535937499998,2025-09-06 05:41:00.411460+00:00,239.69
AAPL250912P00140000,AAPL,equity,2025-09-12 00:00:00+00:00,140.0,P,0.0,0.01,0.01,,70.0,92.0,100.0,USD,USD,False,1.1875040625,2025-09-06 05:41:00.411460+00:00,239.69
AAPL250912P00145000,AAPL,equity,2025-09-12 00:00:00+00:00,145.0,P,0.0,0.01,0.01,,10.0,87.0,100.0,USD,USD,False,1.125004375,2025-09-06 05:41:00.411460+00:00,239.69
AAPL250912P00150000,AAPL,equity,2025-09-12 00:00:00+00:00,150.0,P,0.0,0.01,0.01,,1.0,77.0,100.0,USD,USD,False,1.0625046875000002,2025-09-06 05:41:00.411460+00:00,239.69
AAPL250912P00155000,AAPL,equity,2025-09-12 00:00:00+00:00,155.0,P,0.0,0.01,0.01,,2.0,49.0,100.0,USD,USD,False,0.98437515625,2025-09-06 05:41:00.411460+00:00,239.69
