symbol,underlying,asset_class,expiry,strike,type,bid,ask,last,mark,volume,open_interest,contract_size,underlying_ccy,quote_ccy,is_inverse,iv,asof_utc,spot
SPY250908C00628000,SPY,equity,2025-09-08 00:00:00+00:00,628.0,C,17.62,20.38,16.95,,13.0,0.0,100.0,USD,USD,False,0.36475244628906256,2025-09-07 23:10:36.005116+00:00,647.24
SPY250908C00629000,SPY,equity,2025-09-08 00:00:00+00:00,629.0,C,16.62,19.38,17.85,,1.0,2.0,100.0,USD,USD,False,0.3513248461914062,2025-09-07 23:10:36.005116+00:00,647.24
SPY250908C00630000,SPY,equity,2025-09-08 00:00:00+00:00,630.0,C,16.95,17.08,16.68,,715.0,377.0,100.0,USD,USD,False,1.0000000000000003e-05,2025-09-07 23:10:36.005116+00:00,647.24
SPY250908C00631000,SPY,equity,2025-09-08 00:00:00+00:00,631.0,C,14.63,17.39,15.83,,7.0,26.0,100.0,USD,USD,False,0.3249579223632812,2025-09-07 23:10:36.005116+00:00,647.24
SPY250908C00632000,SPY,equity,2025-09-08 00:00:00+00:00,632.0,C,14.96,15.1,14.85,,41.0,6.0,100.0,USD,USD,False,1.0000000000000003e-05,2025-09-07 23:10:36.005116+00:00,647.24
SPY250908C00633000,SPY,equity,2025-09-08 00:00:00+00:00,633.0,C,13.97,14.1,13.85,,14.0,3.0,100.0,USD,USD,False,1.0000000000000003e-05,2025-09-07 23:10:36.005116+00:00,647.24
SPY250908C00634000,SPY,equity,2025-09-08 00:00:00+00:00,634.0,C,12.98,13.1,12.88,,97.0,3.0,100.0,USD,USD,False,1.0000000000000003e-05,2025-09-07 23:10:36.005116+00:00,647.24
SPY250908C00635000,SPY,equity,2025-09-08 00:00:00+00:00,635.0,C,11.99,12.12,12.0,,578.0,756.0,100.0,USD,USD,False,1.0000000000000003e-05,2025-09-07 23:10:36.005116+00:00,647.24
SPY250908C00636000,SPY,equity,2025-09-08 00:00:00+00:00,636.0,C,11.0,11.13,10.94,,171.0,6.0,100.0,USD,USD,False,1.0000000000000003e-05,2025-09-07 23:10:36.005116+00:00,647.24
SPY250908C00637000,SPY,equity,2025-09-08 00:00:00+00:00,637.0,C,10.02,10.15,9.65,,178.0,11.0,100.0,USD,USD,False,1.0000000000000003e-05,2025-09-07 23:10:36.005116+00:00,647.24
SPY250908C00638000,SPY,equity,2025-09-08 00:00:00+00:00,638.0,C,9.05,9.17,9.15,,257.0,76.0,100.0,USD,USD,False,1.0000000000000003e-05,2025-09-07 23:10:36.005116+00:00,647.24
SPY250908C00639000,SPY,equity,2025-09-08 00:00:00+00:00,639.0,C,8.08,8.21,8.15,,790.0,31.0,100.0,USD,USD,False,1.0000000000000003e-05,2025-09-07 23:10:36.005116+00:00,647.24
SPY250908C00640000,SPY,equity,2025-09-08 00:00:00+00:00,640.0,C,7.13,7.24,7.12,,2007.0,2581.0,100.0,USD,USD,False,0.0312596875,2025-09-07 23:10:36.005116+00:00,647.24
SPY250908C00641000,SPY,equity,2025-09-08 00:00:00+00:00,641.0,C,6.2,6.28,6.23,,2183.0,151.0,100.0,USD,USD,False,0.06983352050781251,2025-09-07 23:10:36.005116+00:00,647.24
SPY250908C00642000,SPY,equity,2025-09-08 00:00:00+00:00,642.0,C,5.27,5.34,5.31,,1981.0,518.0,100.0,USD,USD,False,0.0727631787109375,2025-09-07 23:10:36.005116+00:00,647.24
SPY250908C00643000,SPY,equity,2025-09-08 00:00:00+00:00,643.0,C,4.37,4.44,4.4,,3583.0,240.0,100.0,USD,USD,False,0.07422800781250001,2025-09-07 23:10:36.005116+00:00,647.24
SPY250908C00644000,SPY,equity,2025-09-08 00:00:00+00:00,644.0,C,3.5,3.56,3.51,,15026.0,430.0,100.0,USD,USD,False,0.07203076416015625,2025-09-07 23:10:36.005116+00:00,647.24
SPY250908C00645000,SPY,equity,2025-09-08 00:00:00+00:00,645.0,C,2.7,2.74,2.71,,63285.0,8669.0,100.0,USD,USD,False,0.06971145141601565,2025-09-07 23:10:36.005116+00:00,647.24
SPY250908C00646000,SPY,equity,2025-09-08 00:00:00+00:00,646.0,C,1.96,1.98,1.98,,88198.0,1981.0,100.0,USD,USD,False,0.06617144775390627,2025-09-07 23:10:36.005116+00:00,647.24
SPY250908C00647000,SPY,equity,2025-09-08 00:00:00+00:00,647.0,C,1.34,1.35,1.34,,116937.0,1392.0,100.0,USD,USD,False,0.0641573077392578,2025-09-07 23:10:36.005116+00:00,647.24
SPY250908C00648000,SPY,equity,2025-09-08 00:00:00+00:00,648.0,C,0.84,0.85,0.84,,90321.0,1275.0,100.0,USD,USD,False,0.06226523681640626,2025-09-07 23:10:36.005116+00:00,647.24
SPY250908C00649000,SPY,equity,2025-09-08 00:00:00+00:00,649.0,C,0.49,0.5,0.49,,43972.0,1561.0,100.0,USD,USD,False,0.06141075317382813,2025-09-07 23:10:36.005116+00:00,647.24
SPY250908C00650000,SPY,equity,2025-09-08 00:00:00+00:00,650.0,C,0.27,0.28,0.28,,93308.0,13741.0,100.0,USD,USD,False,0.06165489135742189,2025-09-07 23:10:36.005116+00:00,647.24
SPY250908C00651000,SPY,equity,2025-09-08 00:00:00+00:00,651.0,C,0.15,0.16,0.16,,45832.0,2678.0,100.0,USD,USD,False,0.063485927734375,2025-09-07 23:10:36.005116+00:00,647.24
SPY250908C00652000,SPY,equity,2025-09-08 00:00:00+00:00,652.0,C,0.07,0.08,0.08,,55712.0,1391.0,100.0,USD,USD,False,0.0639742041015625,2025-09-07 23:10:36.005116+00:00,647.24
SPY250908C00653000,SPY,equity,2025-09-08 00:00:00+00:00,653.0,C,0.04,0.05,0.05,,31554.0,2093.0,100.0,USD,USD,False,0.06739213867187502,2025-09-07 23:10:36.005116+00:00,647.24
