symbol,underlying,asset_class,expiry,strike,type,bid,ask,last,mark,volume,open_interest,contract_size,underlying_ccy,quote_ccy,is_inverse,iv,asof_utc,spot
BTC-USD-250908-109000-C,BTC,crypto,2025-09-08 00:00:00+00:00,109000.0,C,0.02,0.0215,0.0215,,0.0,,1.0,USD,USDT,False,,2025-09-07 23:11:14.109876+00:00,111275.1
BTC-USD-250908-109000-P,BTC,crypto,2025-09-08 00:00:00+00:00,109000.0,P,0.0001,0.0002,0.0002,,3179.0,,1.0,USD,USDT,False,,2025-09-07 23:11:14.109876+00:00,111275.1
BTC-USD-250908-109500-C,BTC,crypto,2025-09-08 00:00:00+00:00,109500.0,C,0.0155,0.017,0.0155,,0.0,,1.0,USD,USDT,False,,2025-09-07 23:11:14.109876+00:00,111275.1
BTC-USD-250908-109500-P,BTC,crypto,2025-09-08 00:00:00+00:00,109500.0,P,0.0002,0.0003,0.0005,,1235.0,,1.0,USD,USDT,False,,2025-09-07 23:11:14.109876+00:00,111275.1
BTC-USD-250908-109750-C,BTC,crypto,2025-09-08 00:00:00+00:00,109750.0,C,0.0135,0.015,0.012,,10.0,,1.0,USD,USDT,False,,2025-09-07 23:11:14.109876+00:00,111275.1
BTC-USD-250908-109750-P,BTC,crypto,2025-09-08 00:00:00+00:00,109750.0,P,0.0003,0.0004,0.0005,,753.0,,1.0,USD,USDT,False,,2025-09-07 23:11:14.109876+00:00,111275.1
BTC-USD-250908-110000-C,BTC,crypto,2025-09-08 00:00:00+00:00,110000.0,C,0.011,0.013,0.0075,,0.0,,1.0,USD,USDT,False,,2025-09-07 23:11:14.109876+00:00,111275.1
BTC-USD-250908-110000-P,BTC,crypto,2025-09-08 00:00:00+00:00,110000.0,P,0.0005,0.0006,0.001,,7986.0,,1.0,USD,USDT,False,,2025-09-07 23:11:14.109876+00:00,111275.1
BTC-USD-250908-110250-C,BTC,crypto,2025-09-08 00:00:00+00:00,110250.0,C,0.009,0.011,0.0105,,66.0,,1.0,USD,USDT,False,,2025-09-07 23:11:14.109876+00:00,111275.1
BTC-USD-250908-110250-P,BTC,crypto,2025-09-08 00:00:00+00:00,110250.0,P,0.0008,0.0009,0.0011,,217.0,,1.0,USD,USDT,False,,2025-09-07 23:11:14.109876+00:00,111275.1
BTC-USD-250908-110500-C,BTC,crypto,2025-09-08 00:00:00+00:00,110500.0,C,0.008,0.009,0.0095,,85.0,,1.0,USD,USDT,False,,2025-09-07 23:11:14.109876+00:00,111275.1
BTC-USD-250908-110500-P,BTC,crypto,2025-09-08 00:00:00+00:00,110500.0,P,0.0012,0.0013,0.0015,,890.0,,1.0,USD,USDT,False,,2025-09-07 23:11:14.109876+00:00,111275.1
BTC-USD-250908-110750-C,BTC,crypto,2025-09-08 00:00:00+00:00,110750.0,C,0.006,0.007,0.006,,451.0,,1.0,USD,USDT,False,,2025-09-07 23:11:14.109876+00:00,111275.1
BTC-USD-250908-110750-P,BTC,crypto,2025-09-08 00:00:00+00:00,110750.0,P,0.0017,0.0018,0.0018,,620.0,,1.0,USD,USDT,False,,2025-09-07 23:11:14.109876+00:00,111275.1
BTC-USD-250908-111000-C,BTC,crypto,2025-09-08 00:00:00+00:00,111000.0,C,0.005,0.0055,0.0045,,522.0,,1.0,USD,USDT,False,,2025-09-07 23:11:14.109876+00:00,111275.1
BTC-USD-250908-111000-P,BTC,crypto,2025-09-08 00:00:00+00:00,111000.0,P,0.0025,0.0026,0.0024,,1239.0,,1.0,USD,USDT,False,,2025-09-07 23:11:14.109876+00:00,111275.1
BTC-USD-250908-111250-C,BTC,crypto,2025-09-08 00:00:00+00:00,111250.0,C,0.0037,0.0039,0.0034,,628.0,,1.0,USD,USDT,False,,2025-09-07 23:11:14.109876+00:00,111275.1
BTC-USD-250908-111250-P,BTC,crypto,2025-09-08 00:00:00+00:00,111250.0,P,0.0034,0.0035,0.0038,,186.0,,1.0,USD,USDT,False,,2025-09-07 23:11:14.109876+00:00,111275.1
BTC-USD-250908-111500-C,BTC,crypto,2025-09-08 00:00:00+00:00,111500.0,C,0.0027,0.0028,0.0027,,2397.0,,1.0,USD,USDT,False,,2025-09-07 23:11:14.109876+00:00,111275.1
BTC-USD-250908-111500-P,BTC,crypto,2025-09-08 00:00:00+00:00,111500.0,P,0.0044,0.0046,0.0055,,33.0,,1.0,USD,USDT,False,,2025-09-07 23:11:14.109876+00:00,111275.1
BTC-USD-250908-112000-C,BTC,crypto,2025-09-08 00:00:00+00:00,112000.0,C,0.0012,0.0013,0.0014,,4069.0,,1.0,USD,USDT,False,,2025-09-07 23:11:14.109876+00:00,111275.1
BTC-USD-250908-112000-P,BTC,crypto,2025-09-08 00:00:00+00:00,112000.0,P,0.007,0.008,0.0085,,50.0,,1.0,USD,USDT,False,,2025-09-07 23:11:14.109876+00:00,111275.1
BTC-USD-250908-112500-C,BTC,crypto,2025-09-08 00:00:00+00:00,112500.0,C,0.0006,0.0007,0.0006,,9465.0,,1.0,USD,USDT,False,,2025-09-07 23:11:14.109876+00:00,111275.1
BTC-USD-250908-112500-P,BTC,crypto,2025-09-08 00:00:00+00:00,112500.0,P,0.0105,0.0125,0.0165,,0.0,,1.0,USD,USDT,False,,2025-09-07 23:11:14.109876+00:00,111275.1
BTC-USD-250908-113000-C,BTC,crypto,2025-09-08 00:00:00+00:00,113000.0,C,0.0003,0.0004,0.0004,,3299.0,,1.0,USD,USDT,False,,2025-09-07 23:11:14.109876+00:00,111275.1
BTC-USD-250908-113000-P,BTC,crypto,2025-09-08 00:00:00+00:00,113000.0,P,0.015,0.0165,0.0095,,0.0,,1.0,USD,USDT,False,,2025-09-07 23:11:14.109876+00:00,111275.1
BTC-USD-250908-113500-C,BTC,crypto,2025-09-08 00:00:00+00:00,113500.0,C,0.0002,0.0003,0.0002,,870.0,,1.0,USD,USDT,False,,2025-09-07 23:11:14.109876+00:00,111275.1
BTC-USD-250908-113500-P,BTC,crypto,2025-09-08 00:00:00+00:00,113500.0,P,0.019,0.021,0.0155,,0.0,,1.0,USD,USDT,False,,2025-09-07 23:11:14.109876+00:00,111275.1
BTC-USD-250908-114000-C,BTC,crypto,2025-09-08 00:00:00+00:00,114000.0,C,0.0001,0.0002,0.0002,,1078.0,,1.0,USD,USDT,False,,2025-09-07 23:11:14.109876+00:00,111275.1
BTC-USD-250908-114000-P,BTC,crypto,2025-09-08 00:00:00+00:00,114000.0,P,0.0235,0.025,0.0295,,0.0,,1.0,USD,USDT,False,,2025-09-07 23:11:14.109876+00:00,111275.1
BTC-USD-250908-114500-C,BTC,crypto,2025-09-08 00:00:00+00:00,114500.0,C,,0.0002,0.0002,,493.0,,1.0,USD,USDT,False,,2025-09-07 23:11:14.109876+00:00,111275.1
BTC-USD-250908-114500-P,BTC,crypto,2025-09-08 00:00:00+00:00,114500.0,P,0.028,0.0295,,,0.0,,1.0,USD,USDT,False,,2025-09-07 23:11:14.109876+00:00,111275.1
BTC-USD-250908-115000-C,BTC,crypto,2025-09-08 00:00:00+00:00,115000.0,C,,0.0002,0.0001,,303.0,,1.0,USD,USDT,False,,2025-09-07 23:11:14.109876+00:00,111275.1
BTC-USD-250908-115000-P,BTC,crypto,2025-09-08 00:00:00+00:00,115000.0,P,0.0325,0.034,0.0265,,0.0,,1.0,USD,USDT,False,,2025-09-07 23:11:14.109876+00:00,111275.1
BTC-USD-250908-116000-C,BTC,crypto,2025-09-08 00:00:00+00:00,116000.0,C,,0.0001,0.0001,,0.0,,1.0,USD,USDT,False,,2025-09-07 23:11:14.109876+00:00,111275.1
BTC-USD-250908-116000-P,BTC,crypto,2025-09-08 00:00:00+00:00,116000.0,P,0.0415,0.043,0.0335,,0.0,,1.0,USD,USDT,False,,2025-09-07 23:11:14.109876+00:00,111275.1
BTC-USD-250908-117000-C,BTC,crypto,2025-09-08 00:00:00+00:00,117000.0,C,,0.0001,0.0001,,1.0,,1.0,USD,USDT,False,,2025-09-07 23:11:14.109876+00:00,111275.1
BTC-USD-250908-117000-P,BTC,crypto,2025-09-08 00:00:00+00:00,117000.0,P,0.0505,0.052,,,0.0,,1.0,USD,USDT,False,,2025-09-07 23:11:14.109876+00:00,111275.1
BTC-USD-250908-118000-C,BTC,crypto,2025-09-08 00:00:00+00:00,118000.0,C,,0.0001,0.0001,,0.0,,1.0,USD,USDT,False,,2025-09-07 23:11:14.109876+00:00,111275.1
BTC-USD-250908-118000-P,BTC,crypto,2025-09-08 00:00:00+00:00,118000.0,P,0.0595,0.061,,,0.0,,1.0,USD,USDT,False,,2025-09-07 23:11:14.109876+00:00,111275.1
BTC-USD-250908-120000-C,BTC,crypto,2025-09-08 00:00:00+00:00,120000.0,C,,0.0001,0.0001,,0.0,,1.0,USD,USDT,False,,2025-09-07 23:11:14.109876+00:00,111275.1
BTC-USD-250908-120000-P,BTC,crypto,2025-09-08 00:00:00+00:00,120000.0,P,0.077,0.0795,,,0.0,,1.0,USD,USDT,False,,2025-09-07 23:11:14.109876+00:00,111275.1
BTC-USD-250908-122000-C,BTC,crypto,2025-09-08 00:00:00+00:00,122000.0,C,,0.0001,0.0001,,0.0,,1.0,USD,USDT,False,,2025-09-07 23:11:14.109876+00:00,111275.1
BTC-USD-250908-122000-P,BTC,crypto,2025-09-08 00:00:00+00:00,122000.0,P,0.095,0.0975,,,0.0,,1.0,USD,USDT,False,,2025-09-07 23:11:14.109876+00:00,111275.1
