symbol,underlying,asset_class,expiry,strike,type,bid,ask,last,mark,volume,open_interest,contract_size,underlying_ccy,quote_ccy,is_inverse,iv,asof_utc,spot,mid,spread,rel_spread,crossed,wide,side_used,k
AAPL250912C00222500,AAPL,equity,2025-09-12 00:00:00+00:00,222.5,C,17.15,17.7,17.31,,482.0,2597.0,100.0,USD,USD,False,0.39600213378906257,2025-09-06 16:09:21.099055+00:00,239.69,17.424999999999997,0.5500000000000007,0.031563845050215256,False,False,both,-0.07505534666520298
AAPL250912C00225000,AAPL,equity,2025-09-12 00:00:00+00:00,225.0,C,14.75,15.15,14.88,,427.0,5407.0,100.0,USD,USD,False,0.3413151806640625,2025-09-06 16:09:21.099055+00:00,239.69,14.95,0.40000000000000036,0.02675585284280939,False,False,both,-0.06388204606707772
AAPL250912C00227500,AAPL,equity,2025-09-12 00:00:00+00:00,227.5,C,12.4,12.75,12.36,,1499.0,2742.0,100.0,USD,USD,False,0.31250687499999996,2025-09-06 16:09:21.099055+00:00,239.69,12.575,0.34999999999999964,0.027833001988071544,False,False,both,-0.05283220988049269
AAPL250912C00230000,AAPL,equity,2025-09-12 00:00:00+00:00,230.0,C,10.15,10.4,10.04,,4649.0,14605.0,100.0,USD,USD,False,0.2854075366210937,2025-09-06 16:09:21.099055+00:00,239.69,10.275,0.25,0.024330900243309,False,False,both,-0.0419031393483025
AAPL250912C00232500,AAPL,equity,2025-09-12 00:00:00+00:00,232.5,C,7.9,8.2,7.84,,3582.0,3508.0,100.0,USD,USD,False,0.26734131103515624,2025-09-06 16:09:21.099055+00:00,239.69,8.05,0.29999999999999893,0.03726708074534148,False,False,both,-0.031092223244086822
AAPL250912C00235000,AAPL,equity,2025-09-12 00:00:00+00:00,235.0,C,5.95,6.1,6.03,,13607.0,22847.0,100.0,USD,USD,False,0.2461012890625,2025-09-06 16:09:21.099055+00:00,239.69,6.025,0.14999999999999947,0.024896265560165887,False,False,both,-0.020396934127338933
AAPL250912C00237500,AAPL,equity,2025-09-12 00:00:00+00:00,237.5,C,4.15,4.3,4.16,,10150.0,7185.0,100.0,USD,USD,False,0.2337723107910156,2025-09-06 16:09:21.099055+00:00,239.69,4.225,0.14999999999999947,0.03550295857988153,False,False,both,-0.009814824796801949
AAPL250912C00240000,AAPL,equity,2025-09-12 00:00:00+00:00,240.0,C,2.72,2.79,2.75,,50907.0,39019.0,100.0,USD,USD,False,0.22205367797851558,2025-09-06 16:09:21.099055+00:00,239.69,2.755,0.06999999999999984,0.025408348457350214,False,False,both,0.0006564750704933866
AAPL250912C00242500,AAPL,equity,2025-09-12 00:00:00+00:00,242.5,C,1.66,1.69,1.63,,28431.0,8356.0,100.0,USD,USD,False,0.2161943615722656,2025-09-06 16:09:21.099055+00:00,239.69,1.6749999999999998,0.030000000000000027,0.017910447761194048,False,False,both,0.011019262106040014
AAPL250912C00245000,AAPL,equity,2025-09-12 00:00:00+00:00,245.0,C,0.93,0.95,0.95,,31366.0,19695.0,100.0,USD,USD,False,0.21314263427734376,2025-09-06 16:09:21.099055+00:00,239.69,0.94,0.019999999999999907,0.021276595744680753,False,False,both,0.021275762273229155
AAPL250912C00247500,AAPL,equity,2025-09-12 00:00:00+00:00,247.5,C,0.5,0.53,0.52,,7354.0,8070.0,100.0,USD,USD,False,0.21631643066406248,2025-09-06 16:09:21.099055+00:00,239.69,0.515,0.030000000000000027,0.05825242718446607,False,False,both,0.031428133737247205
AAPL250912C00250000,AAPL,equity,2025-09-12 00:00:00+00:00,250.0,C,0.28,0.3,0.3,,20992.0,17604.0,100.0,USD,USD,False,0.22315229980468748,2025-09-06 16:09:21.099055+00:00,239.69,0.29000000000000004,0.019999999999999962,0.06896551724137917,False,False,both,0.04147846959074868
AAPL250912C00252500,AAPL,equity,2025-09-12 00:00:00+00:00,252.5,C,0.16,0.17,0.17,,2064.0,1563.0,100.0,USD,USD,False,0.2304764453125,2025-09-06 16:09:21.099055+00:00,239.69,0.165,0.010000000000000009,0.060606060606060656,False,False,both,0.051428800443916595
AAPL250912C00255000,AAPL,equity,2025-09-12 00:00:00+00:00,255.0,C,0.1,0.11,0.11,,6991.0,9960.0,100.0,USD,USD,False,0.24414818359375,2025-09-06 16:09:21.099055+00:00,239.69,0.10500000000000001,0.009999999999999995,0.09523809523809518,False,False,both,0.06128109688692827
AAPL250912C00260000,AAPL,equity,2025-09-12 00:00:00+00:00,260.0,C,0.05,0.06,0.05,,2329.0,2744.0,100.0,USD,USD,False,0.27735097656249996,2025-09-06 16:09:21.099055+00:00,239.69,0.055,0.009999999999999995,0.18181818181818174,False,True,both,0.08069918274402993
AAPL250912C00265000,AAPL,equity,2025-09-12 00:00:00+00:00,265.0,C,0.03,0.04,0.04,,818.0,5689.0,100.0,USD,USD,False,0.31445998046874996,2025-09-06 16:09:21.099055+00:00,239.69,0.035,0.010000000000000002,0.28571428571428575,False,True,both,0.09974737771472429
AAPL250912C00270000,AAPL,equity,2025-09-12 00:00:00+00:00,270.0,C,0.01,0.02,0.01,,440.0,3080.0,100.0,USD,USD,False,0.335944140625,2025-09-06 16:09:21.099055+00:00,239.69,0.015,0.01,0.6666666666666667,False,True,both,0.11843951072687692
AAPL250912C00275000,AAPL,equity,2025-09-12 00:00:00+00:00,275.0,C,0.01,0.02,0.02,,82.0,1074.0,100.0,USD,USD,False,0.38281867187499996,2025-09-06 16:09:21.099055+00:00,239.69,0.015,0.01,0.6666666666666667,False,True,both,0.1367886493950735
AAPL250912C00280000,AAPL,equity,2025-09-12 00:00:00+00:00,280.0,C,0.0,0.01,0.01,,1355.0,1521.0,100.0,USD,USD,False,0.398443515625,2025-09-06 16:09:21.099055+00:00,239.69,0.01,,,False,False,ask_only,0.15480715489775174
AAPL250912C00285000,AAPL,equity,2025-09-12 00:00:00+00:00,285.0,C,0.0,0.01,0.01,,128.0,2301.0,100.0,USD,USD,False,0.437505625,2025-09-06 16:09:21.099055+00:00,239.69,0.01,,,False,False,ask_only,0.17250673199715272
AAPL250912C00290000,AAPL,equity,2025-09-12 00:00:00+00:00,290.0,C,0.0,0.01,0.01,,5.0,317.0,100.0,USD,USD,False,0.476567734375,2025-09-06 16:09:21.099055+00:00,239.69,0.01,,,False,False,ask_only,0.1898984747090218
AAPL250912C00295000,AAPL,equity,2025-09-12 00:00:00+00:00,295.0,C,0.0,0.01,0.01,,2.0,127.0,100.0,USD,USD,False,0.51562984375,2025-09-06 16:09:21.099055+00:00,239.69,0.01,,,False,False,ask_only,0.20699290806832196
AAPL250912C00300000,AAPL,equity,2025-09-12 00:00:00+00:00,300.0,C,0.0,0.01,0.01,,5.0,1347.0,100.0,USD,USD,False,0.51562984375,2025-09-06 16:09:21.099055+00:00,239.69,0.01,,,False,False,ask_only,0.22380002638470328
AAPL250912C00305000,AAPL,equity,2025-09-12 00:00:00+00:00,305.0,C,0.0,0.01,0.01,,1.0,23.0,100.0,USD,USD,False,0.5625043750000001,2025-09-06 16:09:21.099055+00:00,239.69,0.01,,,False,False,ask_only,0.24032932833591372
AAPL250912C00310000,AAPL,equity,2025-09-12 00:00:00+00:00,310.0,C,0.0,0.03,0.01,,4.0,15.0,100.0,USD,USD,False,0.648441015625,2025-09-06 16:09:21.099055+00:00,239.69,0.03,,,False,False,ask_only,0.2565898492076941
AAPL250912C00315000,AAPL,equity,2025-09-12 00:00:00+00:00,315.0,C,0.0,0.01,0.01,,1.0,21.0,100.0,USD,USD,False,0.6250037500000001,2025-09-06 16:09:21.099055+00:00,239.69,0.01,,,False,False,ask_only,0.27259019055413514
AAPL250912C00320000,AAPL,equity,2025-09-12 00:00:00+00:00,320.0,C,0.0,0.01,0.01,,100.0,6.0,100.0,USD,USD,False,0.6562534375000001,2025-09-06 16:09:21.099055+00:00,239.69,0.01,,,False,False,ask_only,0.2883385475222744
