symbol,underlying,asset_class,expiry,strike,type,bid,ask,last,mark,volume,open_interest,contract_size,underlying_ccy,quote_ccy,is_inverse,iv,asof_utc,spot
BTC-USD-250926-132000-C,BTC,crypto,2025-09-26 00:00:00+00:00,132000.0,C,0.0008,0.0009,0.0009,,0.0,,1.0,USD,USDT,False,,2025-09-08 02:27:08.849328+00:00,110727.4
BTC-USD-250926-132000-P,BTC,crypto,2025-09-26 00:00:00+00:00,132000.0,P,0.189,0.1915,0.1605,,0.0,,1.0,USD,USDT,False,,2025-09-08 02:27:08.849328+00:00,110727.4
BTC-USD-250926-135000-C,BTC,crypto,2025-09-26 00:00:00+00:00,135000.0,C,0.0005,0.0006,0.0006,,310.0,,1.0,USD,USDT,False,,2025-09-08 02:27:08.849328+00:00,110727.4
BTC-USD-250926-135000-P,BTC,crypto,2025-09-26 00:00:00+00:00,135000.0,P,0.216,0.218,0.15,,0.0,,1.0,USD,USDT,False,,2025-09-08 02:27:08.849328+00:00,110727.4
BTC-USD-250926-140000-C,BTC,crypto,2025-09-26 00:00:00+00:00,140000.0,C,0.0003,0.0004,0.0005,,151.0,,1.0,USD,USDT,False,,2025-09-08 02:27:08.849328+00:00,110727.4
BTC-USD-250926-140000-P,BTC,crypto,2025-09-26 00:00:00+00:00,140000.0,P,0.2605,0.2625,0.2435,,0.0,,1.0,USD,USDT,False,,2025-09-08 02:27:08.849328+00:00,110727.4
BTC-USD-250926-145000-C,BTC,crypto,2025-09-26 00:00:00+00:00,145000.0,C,0.0002,0.0004,0.0005,,0.0,,1.0,USD,USDT,False,,2025-09-08 02:27:08.849328+00:00,110727.4
BTC-USD-250926-145000-P,BTC,crypto,2025-09-26 00:00:00+00:00,145000.0,P,0.3055,0.308,,,0.0,,1.0,USD,USDT,False,,2025-09-08 02:27:08.849328+00:00,110727.4
BTC-USD-250926-150000-C,BTC,crypto,2025-09-26 00:00:00+00:00,150000.0,C,,0.0003,0.0003,,34.0,,1.0,USD,USDT,False,,2025-09-08 02:27:08.849328+00:00,110727.4
BTC-USD-250926-150000-P,BTC,crypto,2025-09-26 00:00:00+00:00,150000.0,P,0.3505,0.3525,0.37,,0.0,,1.0,USD,USDT,False,,2025-09-08 02:27:08.849328+00:00,110727.4
BTC-USD-250926-160000-C,BTC,crypto,2025-09-26 00:00:00+00:00,160000.0,C,,0.0003,0.0002,,0.0,,1.0,USD,USDT,False,,2025-09-08 02:27:08.849328+00:00,110727.4
BTC-USD-250926-160000-P,BTC,crypto,2025-09-26 00:00:00+00:00,160000.0,P,0.4405,0.443,0.4355,,0.0,,1.0,USD,USDT,False,,2025-09-08 02:27:08.849328+00:00,110727.4
BTC-USD-250926-180000-C,BTC,crypto,2025-09-26 00:00:00+00:00,180000.0,C,,0.0002,0.0001,,0.0,,1.0,USD,USDT,False,,2025-09-08 02:27:08.849328+00:00,110727.4
BTC-USD-250926-180000-P,BTC,crypto,2025-09-26 00:00:00+00:00,180000.0,P,0.6205,0.623,0.4605,,0.0,,1.0,USD,USDT,False,,2025-09-08 02:27:08.849328+00:00,110727.4
BTC-USD-250926-200000-C,BTC,crypto,2025-09-26 00:00:00+00:00,200000.0,C,,0.0002,0.0001,,0.0,,1.0,USD,USDT,False,,2025-09-08 02:27:08.849328+00:00,110727.4
BTC-USD-250926-200000-P,BTC,crypto,2025-09-26 00:00:00+00:00,200000.0,P,0.8005,0.804,0.7845,,0.0,,1.0,USD,USDT,False,,2025-09-08 02:27:08.849328+00:00,110727.4
BTC-USD-250926-220000-C,BTC,crypto,2025-09-26 00:00:00+00:00,220000.0,C,,0.0002,0.0002,,0.0,,1.0,USD,USDT,False,,2025-09-08 02:27:08.849328+00:00,110727.4
BTC-USD-250926-220000-P,BTC,crypto,2025-09-26 00:00:00+00:00,220000.0,P,0.9805,0.9835,0.9,,0.0,,1.0,USD,USDT,False,,2025-09-08 02:27:08.849328+00:00,110727.4
BTC-USD-250926-240000-C,BTC,crypto,2025-09-26 00:00:00+00:00,240000.0,C,,0.0002,0.0001,,0.0,,1.0,USD,USDT,False,,2025-09-08 02:27:08.849328+00:00,110727.4
BTC-USD-250926-240000-P,BTC,crypto,2025-09-26 00:00:00+00:00,240000.0,P,1.1605,1.1645,1.1,,0.0,,1.0,USD,USDT,False,,2025-09-08 02:27:08.849328+00:00,110727.4
BTC-USD-250926-260000-C,BTC,crypto,2025-09-26 00:00:00+00:00,260000.0,C,,0.0002,0.0001,,0.0,,1.0,USD,USDT,False,,2025-09-08 02:27:08.849328+00:00,110727.4
BTC-USD-250926-260000-P,BTC,crypto,2025-09-26 00:00:00+00:00,260000.0,P,1.3405,1.345,1.22,,0.0,,1.0,USD,USDT,False,,2025-09-08 02:27:08.849328+00:00,110727.4
BTC-USD-250926-280000-C,BTC,crypto,2025-09-26 00:00:00+00:00,280000.0,C,,0.0002,0.0002,,0.0,,1.0,USD,USDT,False,,2025-09-08 02:27:08.849328+00:00,110727.4
BTC-USD-250926-280000-P,BTC,crypto,2025-09-26 00:00:00+00:00,280000.0,P,1.52,1.5245,,,0.0,,1.0,USD,USDT,False,,2025-09-08 02:27:08.849328+00:00,110727.4
BTC-USD-250926-300000-C,BTC,crypto,2025-09-26 00:00:00+00:00,300000.0,C,,0.0002,0.0003,,0.0,,1.0,USD,USDT,False,,2025-09-08 02:27:08.849328+00:00,110727.4
BTC-USD-250926-300000-P,BTC,crypto,2025-09-26 00:00:00+00:00,300000.0,P,1.7,1.705,,,0.0,,1.0,USD,USDT,False,,2025-09-08 02:27:08.849328+00:00,110727.4
BTC-USD-250926-320000-C,BTC,crypto,2025-09-26 00:00:00+00:00,320000.0,C,,0.0002,0.0003,,0.0,,1.0,USD,USDT,False,,2025-09-08 02:27:08.849328+00:00,110727.4
BTC-USD-250926-320000-P,BTC,crypto,2025-09-26 00:00:00+00:00,320000.0,P,1.8775,1.8865,,,0.0,,1.0,USD,USDT,False,,2025-09-08 02:27:08.849328+00:00,110727.4
BTC-USD-250926-340000-C,BTC,crypto,2025-09-26 00:00:00+00:00,340000.0,C,,0.0002,0.0001,,0.0,,1.0,USD,USDT,False,,2025-09-08 02:27:08.849328+00:00,110727.4
BTC-USD-250926-340000-P,BTC,crypto,2025-09-26 00:00:00+00:00,340000.0,P,2.058,2.068,,,0.0,,1.0,USD,USDT,False,,2025-09-08 02:27:08.849328+00:00,110727.4
BTC-USD-250926-360000-C,BTC,crypto,2025-09-26 00:00:00+00:00,360000.0,C,,0.0002,0.0001,,41.0,,1.0,USD,USDT,False,,2025-09-08 02:27:08.849328+00:00,110727.4
BTC-USD-250926-360000-P,BTC,crypto,2025-09-26 00:00:00+00:00,360000.0,P,2.2365,2.2485,,,0.0,,1.0,USD,USDT,False,,2025-09-08 02:27:08.849328+00:00,110727.4
