symbol,underlying,asset_class,expiry,strike,type,bid,ask,last,mark,volume,open_interest,contract_size,underlying_ccy,quote_ccy,is_inverse,iv,asof_utc,spot
AAPL250926C00255000,AAPL,equity,2025-09-26 00:00:00+00:00,255.0,C,0.58,0.62,0.59,,2275.0,2086.0,100.0,USD,USD,False,0.21717091430664062,2025-09-08 03:24:05.921708+00:00,239.69
AAPL250926C00260000,AAPL,equity,2025-09-26 00:00:00+00:00,260.0,C,0.27,0.32,0.27,,1119.0,4360.0,100.0,USD,USD,False,0.22657023437499998,2025-09-08 03:24:05.921708+00:00,239.69
AAPL250926C00265000,AAPL,equity,2025-09-26 00:00:00+00:00,265.0,C,0.14,0.17,0.17,,1824.0,1724.0,100.0,USD,USD,False,0.23731231445312498,2025-09-08 03:24:05.921708+00:00,239.69
AAPL250926C00270000,AAPL,equity,2025-09-26 00:00:00+00:00,270.0,C,0.08,0.1,0.09,,63.0,301.0,100.0,USD,USD,False,0.25098405273437496,2025-09-08 03:24:05.921708+00:00,239.69
AAPL250926C00275000,AAPL,equity,2025-09-26 00:00:00+00:00,275.0,C,0.04,0.15,0.07,,7.0,452.0,100.0,USD,USD,False,0.3012765185546875,2025-09-08 03:24:05.921708+00:00,239.69
AAPL250926C00280000,AAPL,equity,2025-09-26 00:00:00+00:00,280.0,C,0.01,0.05,0.05,,201.0,148.0,100.0,USD,USD,False,0.28711650390624993,2025-09-08 03:24:05.921708+00:00,239.69
AAPL250926C00285000,AAPL,equity,2025-09-26 00:00:00+00:00,285.0,C,0.01,0.03,0.04,,33.0,581.0,100.0,USD,USD,False,0.29688203124999996,2025-09-08 03:24:05.921708+00:00,239.69
AAPL250926C00290000,AAPL,equity,2025-09-26 00:00:00+00:00,290.0,C,0.02,0.03,0.01,,25.0,241.0,100.0,USD,USD,False,0.3242255078124999,2025-09-08 03:24:05.921708+00:00,239.69
AAPL250926C00295000,AAPL,equity,2025-09-26 00:00:00+00:00,295.0,C,0.0,0.24,0.02,,26.0,565.0,100.0,USD,USD,False,0.45703667968750006,2025-09-08 03:24:05.921708+00:00,239.69
AAPL250926C00300000,AAPL,equity,2025-09-26 00:00:00+00:00,300.0,C,0.0,0.43,0.02,,1.0,109.0,100.0,USD,USD,False,0.5366257275390626,2025-09-08 03:24:05.921708+00:00,239.69
AAPL250926C00305000,AAPL,equity,2025-09-26 00:00:00+00:00,305.0,C,0.0,0.23,0.03,,12.0,119.0,100.0,USD,USD,False,0.5136767382812499,2025-09-08 03:24:05.921708+00:00,239.69
AAPL250926C00310000,AAPL,equity,2025-09-26 00:00:00+00:00,310.0,C,0.0,0.23,0.01,,,30.0,100.0,USD,USD,False,0.5419967675781252,2025-09-08 03:24:05.921708+00:00,239.69
