symbol,underlying,asset_class,expiry,strike,type,bid,ask,last,mark,volume,open_interest,contract_size,underlying_ccy,quote_ccy,is_inverse,iv,asof_utc,spot
SPY250926C00590000,SPY,equity,2025-09-26 00:00:00+00:00,590.0,C,56.3,59.69,60.71,,1.0,70.0,100.0,USD,USD,False,0.3297796514892578,2025-09-08 03:21:30.182384+00:00,647.24
SPY250926C00595000,SPY,equity,2025-09-26 00:00:00+00:00,595.0,C,51.38,54.76,43.52,,2.0,266.0,100.0,USD,USD,False,0.31012652770996096,2025-09-08 03:21:30.182384+00:00,647.24
SPY250926C00600000,SPY,equity,2025-09-26 00:00:00+00:00,600.0,C,46.49,49.89,47.94,,3.0,141.0,100.0,USD,USD,False,0.29218237121582025,2025-09-08 03:21:30.182384+00:00,647.24
SPY250926C00605000,SPY,equity,2025-09-26 00:00:00+00:00,605.0,C,41.62,45.14,42.11,,2.0,240.0,100.0,USD,USD,False,0.27722890747070306,2025-09-08 03:21:30.182384+00:00,647.24
SPY250926C00608000,SPY,equity,2025-09-26 00:00:00+00:00,608.0,C,38.74,42.2,40.23,,1.0,72.0,100.0,USD,USD,False,0.2650219982910156,2025-09-08 03:21:30.182384+00:00,647.24
SPY250926C00609000,SPY,equity,2025-09-26 00:00:00+00:00,609.0,C,37.79,41.09,39.74,,2.0,16.0,100.0,USD,USD,False,0.25702647277832036,2025-09-08 03:21:30.182384+00:00,647.24
SPY250926C00610000,SPY,equity,2025-09-26 00:00:00+00:00,610.0,C,36.86,40.22,37.99,,3.0,149.0,100.0,USD,USD,False,0.2561109545898438,2025-09-08 03:21:30.182384+00:00,647.24
SPY250926C00611000,SPY,equity,2025-09-26 00:00:00+00:00,611.0,C,35.93,39.24,32.11,,1.0,13.0,100.0,USD,USD,False,0.25196060546875,2025-09-08 03:21:30.182384+00:00,647.24
SPY250926C00612000,SPY,equity,2025-09-26 00:00:00+00:00,612.0,C,35.0,38.26,31.24,,1.0,4.0,100.0,USD,USD,False,0.2477492218017578,2025-09-08 03:21:30.182384+00:00,647.24
SPY250926C00613000,SPY,equity,2025-09-26 00:00:00+00:00,613.0,C,34.02,37.33,34.47,,1.0,12.0,100.0,USD,USD,False,0.2449111154174805,2025-09-08 03:21:30.182384+00:00,647.24
SPY250926C00614000,SPY,equity,2025-09-26 00:00:00+00:00,614.0,C,33.12,36.33,28.41,,1.0,5.0,100.0,USD,USD,False,0.24005886901855467,2025-09-08 03:21:30.182384+00:00,647.24
SPY250926C00615000,SPY,equity,2025-09-26 00:00:00+00:00,615.0,C,32.21,35.36,32.94,,3.0,234.0,100.0,USD,USD,False,0.23603058898925777,2025-09-08 03:21:30.182384+00:00,647.24
SPY250926C00616000,SPY,equity,2025-09-26 00:00:00+00:00,616.0,C,31.29,34.39,37.8,,1.0,14.0,100.0,USD,USD,False,0.2319717916870117,2025-09-08 03:21:30.182384+00:00,647.24
SPY250926C00617000,SPY,equity,2025-09-26 00:00:00+00:00,617.0,C,30.46,33.34,31.7,,26.0,46.0,100.0,USD,USD,False,0.22571575073242187,2025-09-08 03:21:30.182384+00:00,647.24
SPY250926C00618000,SPY,equity,2025-09-26 00:00:00+00:00,618.0,C,29.63,32.29,29.69,,10.0,2.0,100.0,USD,USD,False,0.21949022705078125,2025-09-08 03:21:30.182384+00:00,647.24
SPY250926C00619000,SPY,equity,2025-09-26 00:00:00+00:00,619.0,C,28.73,31.33,29.8,,3.0,13.0,100.0,USD,USD,False,0.2156145333862305,2025-09-08 03:21:30.182384+00:00,647.24
SPY250926C00620000,SPY,equity,2025-09-26 00:00:00+00:00,620.0,C,27.83,30.37,26.65,,4.0,181.0,100.0,USD,USD,False,0.21167780517578122,2025-09-08 03:21:30.182384+00:00,647.24
SPY250926C00621000,SPY,equity,2025-09-26 00:00:00+00:00,621.0,C,26.84,29.52,27.0,,12.0,30.0,100.0,USD,USD,False,0.21048763153076172,2025-09-08 03:21:30.182384+00:00,647.24
SPY250926C00622000,SPY,equity,2025-09-26 00:00:00+00:00,622.0,C,26.0,28.52,32.16,,2.0,50.0,100.0,USD,USD,False,0.2054217642211914,2025-09-08 03:21:30.182384+00:00,647.24
SPY250926C00622500,SPY,equity,2025-09-26 00:00:00+00:00,622.5,C,25.62,27.98,30.0,,1.0,9.0,100.0,USD,USD,False,0.20191227783203125,2025-09-08 03:21:30.182384+00:00,647.24
SPY250926C00623000,SPY,equity,2025-09-26 00:00:00+00:00,623.0,C,25.31,27.36,25.5,,2.0,11.0,100.0,USD,USD,False,0.19635813415527342,2025-09-08 03:21:30.182384+00:00,647.24
SPY250926C00624000,SPY,equity,2025-09-26 00:00:00+00:00,624.0,C,24.25,26.63,25.23,,5.0,30.0,100.0,USD,USD,False,0.1978534805297852,2025-09-08 03:21:30.182384+00:00,647.24
SPY250926C00625000,SPY,equity,2025-09-26 00:00:00+00:00,625.0,C,23.4,25.65,24.25,,4.0,380.0,100.0,USD,USD,False,0.19312330322265625,2025-09-08 03:21:30.182384+00:00,647.24
SPY250926C00626000,SPY,equity,2025-09-26 00:00:00+00:00,626.0,C,22.47,24.78,22.79,,7.0,65.0,100.0,USD,USD,False,0.1909260595703125,2025-09-08 03:21:30.182384+00:00,647.24
SPY250926C00627000,SPY,equity,2025-09-26 00:00:00+00:00,627.0,C,22.37,23.11,21.95,,162.0,170.0,100.0,USD,USD,False,0.16993017578125003,2025-09-08 03:21:30.182384+00:00,647.24
SPY250926C00627500,SPY,equity,2025-09-26 00:00:00+00:00,627.5,C,21.26,23.31,24.0,,2.0,6.0,100.0,USD,USD,False,0.18366294860839844,2025-09-08 03:21:30.182384+00:00,647.24
SPY250926C00628000,SPY,equity,2025-09-26 00:00:00+00:00,628.0,C,20.79,22.91,21.6,,4.0,9.0,100.0,USD,USD,False,0.18320518951416015,2025-09-08 03:21:30.182384+00:00,647.24
SPY250926C00629000,SPY,equity,2025-09-26 00:00:00+00:00,629.0,C,19.89,22.04,20.39,,2.0,12.0,100.0,USD,USD,False,0.1806417385864258,2025-09-08 03:21:30.182384+00:00,647.24
SPY250926C00630000,SPY,equity,2025-09-26 00:00:00+00:00,630.0,C,19.73,20.45,19.76,,22.0,335.0,100.0,USD,USD,False,0.16211775390625,2025-09-08 03:21:30.182384+00:00,647.24
SPY250926C00631000,SPY,equity,2025-09-26 00:00:00+00:00,631.0,C,18.86,19.58,17.91,,3.0,166.0,100.0,USD,USD,False,0.15961533752441404,2025-09-08 03:21:30.182384+00:00,647.24
